time_s,targetspeed_kph,cycleDistance_m,HaulTruck_speed_kph,HaulTruck_distance_m,HaulTruck_elevation_m,HaulTruck_trackgrade_perc,HaulTruck_heading_deg,HaulTruck_throttle_perc,HaulTruck_battery_soc_perc,HaulTruck_battery_power_kW,HaulTruck_payloadpresent
30.999999999999428,0.0,-0.0001046355576768426,0.009254749264503537,-0.00015605082075699313,0.0,0.0,0.0,0.4739730268158583,94.98864322278365,105.27866934188849,1.0
31.999999999999407,0.0,-0.00010463534116168273,0.009254748926011946,-0.0001560506061386098,0.0,0.0,0.0,0.4739730284343233,94.98827734659048,105.27866934136405,1.0
32.99999999999956,0.0,-0.00010463520171732065,0.009254748708009929,-0.00015605046791584704,0.0,0.0,0.0,0.4739730294766785,94.98791147039731,105.2786693410263,1.0
33.999999999999716,0.0,-0.00010463511190961274,0.009254748567607956,-0.0001560503788948977,0.0,0.0,0.0,0.47397303014799724,94.98754559420412,105.27866934080878,1.0
34.99999999999987,0.0,-0.00010463505406988296,0.009254748477183524,-0.00015605032156187158,0.0,0.0,0.0,0.4739730305803524,94.98717971801094,105.27866934066867,1.0
36.00000000000003,0.0,-0.00010463501681880048,0.009254748418946588,-0.0001560502846371265,0.0,0.0,0.0,0.4739730308588072,94.98681384181776,105.27866934057843,1.0
37.000000000000185,0.0,-0.00010463499282762232,0.009254748381439692,-0.0001560502608561225,0.0,0.0,0.0,0.47397303103814237,94.98644796562459,105.27866934052032,1.0
38.00000000000034,0.0,-0.00010463497737635012,0.009254748357283772,-0.00015605024554021077,0.0,0.0,0.0,0.4739730311536412,94.9860820894314,105.27866934048289,1.0
39.0000000000005,0.0,-0.00010463496742511724,0.009254748341726382,-0.00015605023567615554,0.0,0.0,0.0,0.47397303122802775,94.98571621323822,105.2786693404588,1.0
40.000000000000654,0.0,-0.00010463496101612916,0.009254748331706815,-0.00015605022932331324,0.0,0.0,0.0,0.47397303127593526,94.98535033704505,105.27866934044327,1.0
41.00000000000081,0.0,-0.00010463495688848669,0.009254748325253812,-0.00015605022523183093,0.0,0.0,0.0,0.4739730313067899,94.98498446085188,105.27866934043328,1.0
42.000000000000966,0.0,-0.00010463495423012099,0.009254748321097824,-0.00015605022259675377,0.0,0.0,0.0,0.4739730313266614,94.98461858465869,105.27866934042683,1.0
43.00000000000112,0.0,-0.00010463495251802752,0.009254748318421218,-0.00015605022089965897,0.0,0.0,0.0,0.47397303133945845,94.9842527084655,105.2786693404227,1.0
44.00000000000128,0.0,-0.00010463495141537102,0.009254748316697353,-0.00015605021980666232,0.0,0.0,0.0,0.47397303134770147,94.98388683227233,105.27866934042002,1.0
45.000000000001435,0.0,-0.00010463495070521792,0.009254748315587114,-0.0001560502191027306,0.0,0.0,0.0,0.47397303135301083,94.98352095607915,105.2786693404183,1.0
46.00000000000159,0.0,-0.00010463495024785104,0.009254748314872094,-0.00015605021864937042,0.0,0.0,0.0,0.4739730313564291,94.98315507988598,105.2786693404172,1.0
47.00000000000175,0.0,-0.00010463494995328783,0.00925474831441159,-0.0001560502183573877,0.0,0.0,0.0,0.4739730313586307,94.9827892036928,105.27866934041649,1.0
48.000000000001904,0.0,-0.00010463494976357699,0.009254748314115,-0.00015605021816933882,0.0,0.0,0.0,0.47397303136004876,94.9824233274996,105.27866934041602,1.0
49.00000000000206,0.0,-0.00010463494964139546,0.009254748313923984,-0.00015605021804822767,0.0,0.0,0.0,0.4739730313609623,94.98205745130643,105.27866934041573,1.0
50.00000000000222,0.0,-0.00010463494956270633,0.009254748313800966,-0.00015605021797022788,0.0,0.0,0.0,0.47397303136155033,94.98169157511326,105.27866934041552,1.0
51.00000000000237,0.0,-0.00010463494951202778,0.009254748313721733,-0.0001560502179199933,0.0,0.0,0.0,0.4739730313619292,94.98132569892009,105.2786693404154,1.0
52.00000000000253,0.0,-0.00010463494947938985,0.009254748313670711,-0.0001560502178876413,0.0,0.0,0.0,0.4739730313621733,94.9809598227269,105.27866934041533,1.0
53.000000000002686,0.0,-0.00010463494945836793,0.009254748313637842,-0.00015605021786680356,0.0,0.0,0.0,0.47397303136233054,94.98059394653372,105.27866934041529,1.0
